step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
20,PAYMENT,4701.58,C699181822,0,0,M224864506,0,0,0,0
10,PAYMENT,24408.65,C918452879,447213.71,422805.06,M1106596407,0,0,0,0
93,TRANSFER,372561.98,C2144927393,0,0,C598688938,1423896.72,1796458.7,0,0
9,CASH_IN,71189.65,C416955837,2145344.69,2216534.34,C1372520401,112793,3275750.68,0,0
21,TRANSFER,38442.49,C335088107,0,0,C1575141518,62332.41,100774.9,0,0
37,CASH_OUT,102709.26,C751375044,0,0,C358216710,284198.01,386907.27,0,0
39,CASH_OUT,208143.09,C1029985991,21020,0,C2114576336,1547057.67,1755200.77,0,0
16,CASH_OUT,20132.75,C1458762875,55983,35850.25,C1108017916,0,683586.65,0,0
13,PAYMENT,15129.07,C532009880,1679,0,M1577032612,0,0,0,0
35,CASH_IN,86943.58,C1938062004,455256.4,542199.99,C1684543190,0,0,0,0
39,TRANSFER,520554.4,C1465857473,505,0,C643201744,674108.05,1346464.15,0,0
12,PAYMENT,4179.15,C1078685944,0,0,M1440204020,0,0,0,0
18,CASH_OUT,236289.89,C2109521675,266842.69,30552.8,C834343327,3011548,3247837.89,0,0
43,PAYMENT,8309.03,C705066251,0,0,M1057723915,0,0,0,0
17,PAYMENT,12193.55,C1650325970,0,0,M979378238,0,0,0,0
12,CASH_OUT,77756.77,C1652796010,201983,124226.23,C487988928,0,77756.77,0,0
16,CASH_IN,7705.52,C2020391662,1511811.29,1519516.81,C1024510341,785166.14,780482.29,0,0
13,PAYMENT,836,C2112174574,358252.63,357416.63,M1269291950,0,0,0,0
8,CASH_IN,582937.75,C935278991,3398575.08,3981512.83,C2116153614,2149801.99,3328515.41,0,0
45,CASH_OUT,136713,C2099125421,134,0,C435011494,260071.83,396784.84,0,0
43,CASH_IN,226228.3,C162789508,360692.48,586920.78,C1532605427,590351.24,364122.94,0,0
43,CASH_IN,187798.25,C1277639904,14088.99,201887.24,C665339643,2257648.7,2047718.61,0,0
19,CASH_OUT,379048.56,C591984764,0,0,C490150701,7854596.67,8233645.23,0,0
25,TRANSFER,938309.28,C671192225,3205,0,C672923509,125481.47,1063790.75,0,0
15,TRANSFER,1375585.42,C1602557681,0,0,C1990244716,2094427.55,3159408.25,0,0
38,TRANSFER,13030.03,C1534131680,0,0,C1700276338,291379.57,304409.6,0,0
45,CASH_IN,114250.66,C1216333883,15213077.93,15327328.59,C1721459506,2542136.63,2427885.97,0,0
9,CASH_OUT,154065.69,C808456710,0,0,C802935275,183704.44,337770.13,0,0
40,CASH_OUT,66185.18,C425854781,0,0,C744944969,1274109.91,1340295.09,0,0
17,PAYMENT,24204.45,C551861128,77532,53327.55,M161719543,0,0,0,0
34,TRANSFER,32431.92,C554751052,0,0,C1011526202,3442222.73,3474654.65,0,0
44,PAYMENT,8707.08,C100337062,0,0,M1909594383,0,0,0,0
15,PAYMENT,11670.12,C61048187,99077,87406.88,M321867589,0,0,0,0
14,PAYMENT,12531.45,C1230450750,71738,59206.55,M723811506,0,0,0,0
38,CASH_OUT,173458.46,C1191030001,831040,657581.54,C880613783,0,173458.46,0,0
41,PAYMENT,2186.27,C465673615,0,0,M505998370,0,0,0,0
16,CASH_OUT,339042.43,C1296383466,20462,0,C1102625822,0,339042.43,0,0
10,CASH_OUT,291993.2,C1916810284,19994,0,C1247037042,0,55007.15,0,0
11,CASH_OUT,288705.92,C659477907,48579,0,C1381357019,510469.72,652113.49,0,0
19,TRANSFER,635929.2,C174486234,0,0,C482702081,1290849.05,1926778.24,0,0
41,PAYMENT,8812.01,C1341287047,166263.01,157451,M795967269,0,0,0,0
48,TRANSFER,220875.27,C2024349702,0,0,C1841932566,589662.1,810537.37,0,0
39,CASH_OUT,293759.19,C535782566,431,0,C575717050,5360557.74,5838587.58,0,0
38,CASH_IN,85935.17,C903168070,73107,159042.17,C1037111624,895713.97,809778.8,0,0
44,CASH_IN,432497.2,C676746863,24903540.36,25336037.56,C1493857669,1200620.8,768123.6,0,0
9,TRANSFER,216432.79,C1829010563,322940,106507.21,C431687661,0,216432.79,0,0
37,CASH_IN,533897.52,C481928925,50782,584679.52,C374924735,90644.63,0,0,0
18,PAYMENT,14576.87,C1832156722,301714,287137.13,M1442465666,0,0,0,0
21,CASH_OUT,116379.16,C291429230,272167,155787.84,C810363400,0,116379.16,0,0
19,PAYMENT,1651.06,C1896574813,0,0,M889492945,0,0,0,0
43,PAYMENT,341.82,C578154409,0,0,M1122730439,0,0,0,0
8,CASH_IN,242217.81,C902583463,805875.74,1048093.56,C1137371968,2234635.98,1992418.17,0,0
12,PAYMENT,29248.75,C480455708,0,0,M89614272,0,0,0,0
36,PAYMENT,30792.73,C1141333499,11877,0,M610571649,0,0,0,0
19,CASH_OUT,185156.88,C452075457,0,0,C361339585,238028.45,423185.33,0,0
13,CASH_OUT,153697.41,C1968662730,619118,465420.59,C90371734,1011027.84,1270270.82,0,0
43,PAYMENT,20021.25,C1934562137,76494,56472.75,M1678785389,0,0,0,0
39,PAYMENT,10605.11,C1872950730,0,0,M1796168701,0,0,0,0
43,CASH_OUT,9346.36,C440491018,0,0,C1622803778,726321.98,841517.91,0,0
44,TRANSFER,113007.38,C1298380637,23433,0,C1895172649,25780.82,138788.2,0,0
39,PAYMENT,5443.19,C1716040211,262107.07,256663.88,M1508892727,0,0,0,0
11,TRANSFER,9550.21,C579548715,0,0,C345416915,15285,24835.21,0,0
37,CASH_OUT,16916.16,C802140215,15697,0,C1671233223,0,16916.16,0,0
14,PAYMENT,5034.07,C1691504506,0,0,M27239798,0,0,0,0
11,PAYMENT,1408.66,C597660674,21638,20229.34,M557267443,0,0,0,0
38,TRANSFER,42170.01,C463042023,0,0,C1654500477,463129.37,214024.11,0,0
16,CASH_OUT,15816.24,C1791613568,0,0,C971610220,42966.68,106667.81,0,0
37,PAYMENT,75793.33,C740657707,668153.45,592360.12,M1969075612,0,0,0,0
11,TRANSFER,175756.43,C1549706894,23505,0,C721614400,0,234269.64,0,0
43,CASH_IN,42072.66,C979742560,6340662.73,6382735.39,C946186798,1589465.28,1547392.62,0,0
9,CASH_IN,14230.56,C1813289176,5014,19244.56,C168639687,316468.08,1254345.28,0,0
18,PAYMENT,8567.57,C1131889353,99983,91415.43,M1217131981,0,0,0,0
9,CASH_IN,48455.77,C321008035,23049590.89,23098046.66,C466505482,967809.14,2318005.12,0,0
9,CASH_IN,139634.88,C1142608417,1497415.97,1637050.85,C923534818,357115.93,12965.87,0,0
22,PAYMENT,9379.65,C1156939941,41,0,M1611626341,0,0,0,0
16,CASH_IN,180102.01,C1513358474,21831,201933.01,C480591286,0,0,0,0
40,CASH_OUT,290859.21,C5871745,32367,0,C1877173880,0,290859.21,0,0
39,PAYMENT,3715.3,C646248891,0,0,M426665077,0,0,0,0
18,CASH_IN,259620.18,C590400826,17750311.33,18009931.5,C1313471918,4614495.43,4569437.8,0,0
11,CASH_OUT,61377.26,C599588406,718331.87,656954.61,C152415324,1281925.3,1343302.55,0,0
43,PAYMENT,472.36,C1125268202,0,0,M2144184676,0,0,0,0
11,CASH_OUT,259587.17,C1661100834,6068,0,C1463207930,0,591009.5,0,0
12,CASH_IN,66341.58,C2026586136,0,66341.58,C1406026215,732708.13,395315.15,0,0
33,CASH_IN,343654.15,C1358659817,469,344123.15,C2088652549,1830397.59,1486743.44,0,0
20,CASH_IN,12196.42,C703511454,2926644.56,2938840.99,C2057810495,111104.46,98908.04,0,0
41,PAYMENT,18201.55,C1461507061,782,0,M2097984884,0,0,0,0
7,CASH_IN,4221.67,C1337637578,6718305.97,6722527.64,C264843581,225370.14,909963.8,0,0
8,PAYMENT,10227.4,C779111045,11127,899.6,M1893273985,0,0,0,0
19,CASH_OUT,150556.61,C793567481,0,0,C1185983425,2571549.59,2722106.2,0,0
6,PAYMENT,1895.14,C2089029603,39657,37761.86,M1493257982,0,0,0,0
18,CASH_IN,142167.69,C1982177850,5471435.69,5613603.38,C874023329,9992520.34,9850201.86,0,0
12,CASH_OUT,223235.47,C974992164,0,0,C814341840,475658.86,698894.33,0,0
43,PAYMENT,11076.74,C1198463911,5530,0,M1351284,0,0,0,0
16,TRANSFER,1713607.87,C1036862517,0,0,C1219369531,15094221.38,16807829.25,0,0
11,CASH_OUT,333478.22,C1769256235,47951.63,0,C1395487968,0,333478.22,0,0
20,CASH_IN,147590.96,C1813937851,25195043.67,25342634.63,C2120089797,979207.22,831616.25,0,0
10,CASH_OUT,247751.52,C1156837251,29827,0,C642244095,8108729.36,8156857.46,0,0
15,CASH_OUT,283430.63,C18034269,356258.65,72828.02,C35750747,1384476.09,1793867.64,0,0
40,TRANSFER,3145323.3,C2116161847,0,0,C1416048048,4483211.57,7628534.88,0,0
18,TRANSFER,145693.59,C1085949520,0,0,C1732151273,831938.85,977632.44,0,0
10,TRANSFER,508308.16,C2082616514,0,0,C2013691076,2387689.41,3165481.91,0,0
38,TRANSFER,763770,C573427489,0,0,C1945431546,1309513.17,2073283.18,0,0
35,CASH_IN,280373.06,C1345801810,105194,385567.06,C1491053351,30634.2,0,0,0
15,CASH_IN,138163.15,C511003023,5502586.26,5640749.41,C1528752559,633061.29,494898.14,0,0
44,PAYMENT,6755.75,C937919152,0,0,M1652760444,0,0,0,0
18,CASH_IN,74741.23,C1149268398,4995475.9,5070217.13,C1997670639,755751.5,739880.42,0,0
33,PAYMENT,7913.84,C220220954,230712.85,222799.01,M1819574696,0,0,0,0
18,CASH_OUT,32314.44,C769972694,75332,43017.56,C1684290330,0,162374.64,0,0
8,CASH_OUT,229288.6,C1109433169,360508.14,131219.54,C265845794,3216724.81,2934509.28,0,0
40,CASH_OUT,282676.91,C137392788,86,0,C1482455618,2001717.02,2972348.66,0,0
9,TRANSFER,1695309.35,C747057415,0,0,C1474120649,2204009.6,6060320.66,0,0
11,CASH_OUT,223808.47,C1270125790,33,0,C1313079100,5246,229054.47,0,0
15,CASH_OUT,24392.7,C1692352506,0,0,C795962390,180932.14,205324.84,0,0
37,TRANSFER,464434.81,C1819960601,46266.38,0,C1139127799,957829.43,1422264.24,0,0
14,CASH_IN,497278.55,C1382942662,15658,512936.55,C148304149,320452.3,0,0,0
39,CASH_IN,354388.85,C275329980,5273,359661.85,C293514314,2165557.27,1811168.43,0,0
43,CASH_IN,107577.77,C1068015495,177,107754.77,C1006104964,23937.39,0,0,0
11,PAYMENT,16446.39,C780658880,16139,0,M6056776,0,0,0,0
34,PAYMENT,10914.61,C1240749094,0,0,M1192719972,0,0,0,0
16,CASH_OUT,16446.44,C702454724,0,0,C1302983233,46029.73,144991.98,0,0
43,CASH_OUT,179383.77,C1803204969,0,0,C1026120849,404952.35,735090.48,0,0
8,CASH_OUT,162689.23,C985471256,55046,0,C350806217,56697,0,0,0
40,CASH_IN,355894.28,C200002508,7086,362980.28,C1930601982,0,0,0,0
17,PAYMENT,28424.63,C1040563611,102295,73870.37,M616898581,0,0,0,0
16,CASH_OUT,75695.54,C125370282,42308,0,C1585932234,334200.02,269746.09,0,0
40,CASH_OUT,484436.85,C1395937808,570,0,C839288013,0,484436.85,0,0
45,CASH_OUT,58020.94,C48634825,1022,0,C1557630245,101244.02,159264.96,0,0
16,CASH_IN,230768.91,C1566735164,565355.9,796124.81,C1933629457,653984.92,423216,0,0
18,CASH_OUT,107468.07,C1952233053,0,0,C739749103,110511,217979.07,0,0
11,TRANSFER,210069.48,C7367678,15672,0,C1351026999,5632,215701.48,0,0
19,PAYMENT,17435.55,C482709785,5008,0,M2132547891,0,0,0,0
42,CASH_OUT,150062.51,C1903298663,32025,0,C2047906292,160594.18,310656.69,0,0
18,CASH_OUT,64034.53,C25931186,0,0,C1121657921,123738.97,187773.5,0,0
43,TRANSFER,217311.94,C22388555,507382.75,290070.81,C1615311108,843392.17,1060704.11,0,0
34,PAYMENT,35485.46,C490289810,105982,70496.54,M1726629776,0,0,0,0
37,PAYMENT,21571.65,C200175288,85345,63773.35,M265674590,0,0,0,0
10,CASH_OUT,431575,C1249822770,9942,0,C1243461337,0,431575,0,0
18,CASH_IN,356136.8,C2102630258,12597891.74,12954028.53,C312337137,838771.49,482634.69,0,0
94,PAYMENT,36135.7,C592523421,0,0,M1995502969,0,0,0,0
18,PAYMENT,10595.04,C701364946,0,0,M2132713446,0,0,0,0
43,CASH_IN,197724.18,C1532833017,302024,499748.18,C360390136,287593.33,89869.15,0,0
37,CASH_IN,81544.77,C140779881,823384.03,904928.79,C932168021,2092803.95,2011259.18,0,0
37,CASH_OUT,162640.76,C953250654,0,0,C609116570,8732765.48,8895406.24,0,0
40,PAYMENT,45702.75,C529022671,39678,0,M1216266148,0,0,0,0
94,PAYMENT,4264.91,C1425386261,708,0,M902137153,0,0,0,0
17,CASH_OUT,172104.84,C162429444,24222,0,C115095474,2263501.52,2435606.36,0,0
34,PAYMENT,1474.97,C1527396572,0,0,M213667536,0,0,0,0
13,CASH_OUT,33817.01,C118018777,0,0,C492114605,572535.04,277004.04,0,0
11,PAYMENT,14113.47,C2051817079,29918,15804.53,M1813983272,0,0,0,0
15,PAYMENT,12756.78,C1950602210,315967.58,303210.8,M327803712,0,0,0,0
36,CASH_IN,429564.51,C1168038142,18092,447656.51,C1841753691,71414.35,0,0,0
44,TRANSFER,301908.88,C1918251198,0,0,C318282634,404907.52,706816.4,0,0
34,CASH_OUT,48294.33,C415623307,0,0,C746251285,442988.62,491282.96,0,0
39,PAYMENT,576.07,C129158941,11054,10477.93,M627989932,0,0,0,0
40,PAYMENT,386.86,C1833536349,0,0,M904722468,0,0,0,0
13,CASH_OUT,32144.97,C532956142,185996,153851.03,C339713952,0,32144.97,0,0
36,CASH_OUT,286882.8,C1051407341,121142,0,C543634584,3688125.81,3975008.62,0,0
44,CASH_OUT,103988.7,C479733793,0,0,C1716242188,150461,254449.7,0,0
12,CASH_OUT,258647.69,C1337894100,0,0,C1192714065,1730864.16,1932621.62,0,0
40,CASH_OUT,116507.35,C1076198056,19781.65,0,C1520941958,8450881.71,8567389.06,0,0
35,CASH_OUT,15445.76,C473248090,34356,18910.24,C869046560,8393447.24,8408893,0,0
18,CASH_OUT,365481.19,C1772139206,0,0,C1829540685,428457.61,793938.8,0,0
43,PAYMENT,22820.06,C1539108064,179473.11,156653.05,M2059363557,0,0,0,0
47,CASH_IN,305805.84,C962770015,5125183.22,5430989.06,C1525639605,1661500.19,1355694.34,0,0
34,PAYMENT,9200.54,C1769082337,0,0,M1129649079,0,0,0,0
19,PAYMENT,22920.97,C297511478,187248.36,164327.39,M113864247,0,0,0,0
40,PAYMENT,431.81,C1892272172,0,0,M1174457176,0,0,0,0
45,PAYMENT,11429.92,C1002956314,19006,7576.08,M980669426,0,0,0,0
17,PAYMENT,29696.89,C538132573,14413,0,M926058625,0,0,0,0
10,PAYMENT,33719.47,C79022605,41839,8119.53,M429975542,0,0,0,0
11,CASH_OUT,3736.92,C537995569,0,0,C1692038831,416545.89,420282.81,0,0
46,CASH_OUT,142950.08,C49306639,0,0,C1305646166,387608.62,530558.7,0,0
17,PAYMENT,2343.44,C1532358333,14943,12599.56,M1068411860,0,0,0,0
17,PAYMENT,12128.39,C994327234,408671,396542.61,M1146261346,0,0,0,0
41,CASH_OUT,168447.29,C1120796485,79808,0,C1358821645,319472.26,33008.14,0,0
22,PAYMENT,14675.89,C986517904,21355,6679.11,M2134584973,0,0,0,0
40,CASH_OUT,227996.22,C1205401610,120112,0,C1782306128,194856.47,422852.69,0,0
36,CASH_OUT,33450.31,C300135946,0,0,C341480442,1092600.49,1294745.8,0,0
17,CASH_OUT,241564.59,C45080085,14888,0,C1336198637,934805.52,1277341.19,0,0
10,CASH_IN,62848.19,C1860947335,17990,80838.19,C531634613,0,0,0,0
14,CASH_IN,10429.53,C745571508,7971284.71,7981714.24,C486108916,3090134.24,3468055.5,0,0
15,CASH_IN,217921.69,C506134702,182995,400916.69,C1807083782,806419.72,672128.84,0,0
14,CASH_IN,2326.63,C2129992345,19984526.4,19986853.03,C1338174788,180378.57,178051.94,0,0
37,CASH_OUT,220321.48,C1567029535,31280,0,C1919783086,4213426.65,4205120.41,0,0
36,PAYMENT,5496.21,C1741045928,0,0,M1689166080,0,0,0,0
23,CASH_OUT,100933.44,C1146088618,0,0,C1834829516,218517.16,319450.6,0,0
35,PAYMENT,18316.32,C1571904189,0,0,M434447354,0,0,0,0
3,CASH_IN,254872.55,C958817283,7408,262280.55,C569022831,786,0,0,0
34,PAYMENT,8661.11,C204219424,198,0,M1778731346,0,0,0,0
23,CASH_IN,245320.78,C150141640,858750.23,1104071.01,C43632544,1029854.14,784533.36,0,0
19,CASH_OUT,310412.37,C1753513190,0,0,C2109641245,1628594.54,1939006.91,0,0
7,CASH_IN,273499.22,C933454228,613985.95,887485.18,C146305349,754472.61,631354.92,0,0
33,CASH_OUT,253150.89,C1225643900,1747,0,C929302390,0,253150.89,0,0
39,CASH_OUT,243127.96,C1351574514,52069,0,C1525581717,11519,254646.96,0,0
37,CASH_OUT,61742.54,C853827431,0,0,C795730260,237021.05,298763.58,0,0
15,TRANSFER,128156.12,C681259344,377163.53,249007.41,C842729010,11945547.97,12073704.09,0,0
44,CASH_IN,85382.86,C952402751,21172,106554.86,C1667324064,640493.57,555110.7,0,0
12,CASH_IN,145861.25,C1779390101,1807200.63,1953061.88,C1002088829,1114030.15,1403711.41,0,0
7,CASH_IN,373377.64,C1932501366,453664.64,827042.28,C1721246982,2350994.35,2575739.64,0,0
6,CASH_IN,74554.42,C1657767638,7881010.88,7955565.29,C476179877,79407.93,4853.52,0,0
35,PAYMENT,6824.87,C877104302,0,0,M436285147,0,0,0,0
94,PAYMENT,2683.16,C536365345,0,0,M700752425,0,0,0,0
34,PAYMENT,21843.52,C2039262253,11937.36,0,M183199607,0,0,0,0
10,CASH_IN,71159.9,C1421370559,166898,238057.9,C1000910565,337914.91,3001.17,0,0
35,PAYMENT,12302.72,C378397730,74802,62499.28,M1079667112,0,0,0,0
14,CASH_OUT,332237.4,C1181401849,7010,0,C810631086,6544929.82,6877167.22,0,0
12,PAYMENT,3102.25,C331109749,21338,18235.75,M841265550,0,0,0,0
12,PAYMENT,13424.88,C1344360187,229539.99,216115.11,M1856506643,0,0,0,0
12,PAYMENT,9854.51,C332327869,42099,32244.49,M34617581,0,0,0,0
13,TRANSFER,281369.26,C29578332,0,0,C982891593,5268760.78,5140757.26,0,0
16,CASH_IN,111678.63,C1316722212,0,111678.63,C1137422246,1999710.19,2149958.08,0,0
8,CASH_OUT,313640.87,C400722480,16264.49,0,C1890258988,347845.49,551751.19,0,0
14,CASH_OUT,113275.77,C1077800257,10268,0,C1254133173,124242.97,237518.73,0,0
38,PAYMENT,5406.57,C2064348896,41368,35961.43,M159482165,0,0,0,0
18,PAYMENT,2200.03,C997986849,0,0,M2140729756,0,0,0,0
19,CASH_IN,217826.73,C1957605690,155441.63,373268.35,C1768818329,0,966656.84,0,0
37,CASH_OUT,198437.17,C890819067,32306,0,C189639251,130392.03,328829.19,0,0
38,CASH_IN,199299.99,C39114674,9067099.69,9266399.67,C602874477,4596215.53,5488199.7,0,0
12,PAYMENT,1222.93,C172786345,117010,115787.07,M1247769934,0,0,0,0
19,PAYMENT,12848.6,C1028278264,0,0,M2037759247,0,0,0,0
19,PAYMENT,3683.33,C690300477,232261.58,228578.26,M632326777,0,0,0,0
18,CASH_OUT,73843.6,C2127595601,0,0,C990053853,981983.4,746290.35,0,0
19,CASH_IN,619767.68,C1477902759,1056039.78,1675807.46,C864016033,1634067.02,1255562.87,0,0
9,CASH_IN,492034.42,C1864928748,8411744.42,8903778.83,C748014372,10682011.37,12682604.51,0,0
38,CASH_OUT,373180.49,C1175813623,120385.04,0,C1727940360,397563.63,770744.12,0,0
36,TRANSFER,203583.29,C766279423,0,0,C453595223,5303337.39,5506920.68,0,0
20,CASH_OUT,454492.62,C663744682,14249,0,C958167334,0,454492.62,0,0
9,PAYMENT,33631.62,C159953205,0,0,M889405443,0,0,0,0
40,CASH_IN,94005.28,C269741823,1015163.99,1109169.27,C700276326,420095.41,326090.13,0,0
19,CASH_OUT,109944.44,C374576479,401451,291506.56,C1137877526,4093513.01,4203457.45,0,0
15,CASH_OUT,192281.07,C1080954750,0,0,C1768194414,3019540.74,3211821.82,0,0
41,PAYMENT,2259.09,C1606020487,0,0,M1458923739,0,0,0,0
14,CASH_OUT,258217.84,C1539722548,0,0,C205777727,2221709.64,2479927.48,0,0
13,PAYMENT,8891.79,C737015295,292814.6,283922.81,M1747388606,0,0,0,0
17,CASH_OUT,111371.23,C496775965,0,0,C1952011706,1664440.98,1775812.21,0,0
44,CASH_OUT,124904.58,C1723793265,23796,0,C926747885,321366.55,446271.14,0,0
45,PAYMENT,17177.55,C1307841199,49798,32620.45,M988069330,0,0,0,0
38,PAYMENT,1372.49,C1031703153,8126,6753.51,M1806572430,0,0,0,0
7,PAYMENT,21217.44,C1005497741,22424.75,1207.31,M781145484,0,0,0,0
11,PAYMENT,17838.11,C169117753,16792,0,M1421704008,0,0,0,0
44,TRANSFER,117387.17,C456218575,71932.53,0,C926244704,1194858.35,1312245.52,0,0
7,PAYMENT,10972.24,C1389705878,147041.98,136069.74,M1371327427,0,0,0,0
36,PAYMENT,5774.35,C1158686120,0,0,M810501863,0,0,0,0
43,CASH_OUT,21281.29,C889316508,103597,82315.71,C651945613,503392.64,524673.93,0,0
34,TRANSFER,410493.36,C17508182,0,0,C1884713588,1725858.01,2136351.37,0,0
39,CASH_OUT,301909.1,C1982434546,0,0,C537010105,1243463.84,1545372.94,0,0
38,PAYMENT,3852.89,C336059384,463,0,M416768790,0,0,0,0
18,CASH_OUT,19841.96,C536107484,0,0,C1016252279,186745.86,206587.82,0,0
15,CASH_OUT,297.92,C1080456228,0,0,C1129143188,21557,21854.92,0,0
12,CASH_OUT,9860.81,C864336394,0,0,C32157820,1466225.34,1594710.01,0,0
16,CASH_OUT,321328.46,C1361301298,0,0,C1743186088,929631.51,1417180.57,0,0
10,CASH_IN,372321.25,C1452662792,506650.53,878971.78,C1148052483,1099450.27,727129.02,0,0
23,PAYMENT,4881.98,C1306278265,51939,47057.02,M1730868841,0,0,0,0
40,PAYMENT,3979.27,C1025423040,155415,151435.73,M1800918829,0,0,0,0
18,CASH_IN,79193.88,C946577357,11521782.62,11600976.5,C174982056,1191437.83,1277688.57,0,0
19,CASH_IN,119945.98,C611654551,2563120.66,2683066.63,C1390791447,826563.73,706617.76,0,0
14,CASH_OUT,243191.75,C641786760,21873,0,C1046291708,451814.49,1582335.83,0,0
10,PAYMENT,22437.68,C1670390954,1358,0,M70578299,0,0,0,0
8,CASH_OUT,33653.91,C193953331,0,0,C392060481,34942,126475.98,0,0
37,CASH_OUT,491590.47,C413826723,12461,0,C1882863866,4073714.86,4565305.33,0,0
15,CASH_IN,159715.82,C585851338,390727.79,550443.61,C41481250,12664318.19,12630140.83,0,0
35,CASH_OUT,128637.41,C608454565,0,0,C45953425,638380.94,657855.23,0,0
11,CASH_OUT,164775.54,C205537939,0,0,C1505789010,221248.93,654407.21,0,0
37,PAYMENT,28215.86,C426493059,409392.31,381176.45,M1643516604,0,0,0,0
38,CASH_OUT,128968.2,C1416724322,20173,0,C1133222811,10215.48,139183.67,0,0
37,CASH_OUT,112562.54,C1407934575,30133,0,C1243859034,0,0,0,0
44,CASH_OUT,507768.47,C748500403,0,0,C416151960,825147.1,1332915.57,0,0
22,CASH_OUT,259913.43,C1277035490,100381,0,C739504845,204009.69,463923.13,0,0
12,CASH_OUT,181562.34,C528648023,11598,0,C1685886100,0,181562.34,0,0
10,CASH_IN,252852.59,C1018070234,6566193.8,6819046.39,C1257252550,375029.96,242985.25,0,0
19,CASH_IN,5292.52,C774516036,24332,29624.52,C290522291,4997261.51,5132280.44,0,0
41,CASH_OUT,53343.5,C883461689,0,0,C1117692016,2279947.49,2333290.99,0,0
94,CASH_OUT,289961.44,C1858237734,39870,0,C1564651151,1009878.26,1299839.7,0,0
19,PAYMENT,20598.86,C1174150521,0,0,M1178178087,0,0,0,0
17,CASH_OUT,116434.48,C1922911124,261747.13,145312.64,C1755518544,564616.27,843169.49,0,0
21,CASH_OUT,187499.1,C2126363183,0,0,C1883733036,1149079.05,1336578.15,0,0
45,CASH_OUT,323970.16,C197321459,0,0,C2120358797,359455.24,683425.4,0,0
45,PAYMENT,5247.03,C2128871199,0,0,M2128886422,0,0,0,0
13,PAYMENT,23627.65,C506841446,50335,26707.35,M1014994581,0,0,0,0
18,CASH_OUT,455524.83,C1100222965,167,0,C906732391,2258315.23,2713840.05,0,0
16,PAYMENT,7408.74,C1699233987,106610.62,99201.89,M1518565043,0,0,0,0
16,CASH_OUT,326647.43,C1372879030,210,0,C836101056,366865.67,693513.09,0,0
9,CASH_OUT,163162.95,C1121896562,65739,0,C1138100509,18203,159722.54,0,0
15,CASH_OUT,114592.62,C649028354,4623,0,C1589572557,703438.21,818030.83,0,0
40,PAYMENT,31072.03,C1977491828,5023,0,M1042767327,0,0,0,0
12,CASH_OUT,112808.87,C226836371,0,0,C732162679,170004.19,281425.93,0,0
18,PAYMENT,6389.46,C1518074264,25435,19045.54,M1011873019,0,0,0,0
36,CASH_IN,391111.46,C1065878969,7426139.03,7817250.49,C712050011,504377.9,215800.43,0,0
20,CASH_OUT,23728.8,C336835828,0,0,C122750873,370876.63,394605.44,0,0
44,CASH_IN,53717.13,C1975835054,24359,78076.13,C698619872,0,0,0,0
38,CASH_OUT,414962.58,C1775315622,20467,0,C12643700,272590.53,687553.11,0,0
48,PAYMENT,7201.41,C310351187,40100,32898.59,M1868087089,0,0,0,0
34,CASH_OUT,237795.61,C87857694,20966,0,C1046784398,90331.68,328127.29,0,0
14,CASH_OUT,339860.89,C244519210,10899,0,C508187447,144161.05,535742.99,0,0
40,CASH_IN,93534.08,C1520288136,19031,112565.08,C1497995885,503857.55,410323.46,0,0
11,CASH_OUT,112108.39,C922063211,0,0,C735202313,225550.03,337658.42,0,0
36,CASH_OUT,240786.6,C1746137753,0,0,C828138449,1703965.55,1944752.15,0,0
37,CASH_OUT,371788.01,C991432874,37930,0,C1436402817,987529.47,1359317.48,0,0
43,CASH_IN,50748.4,C1973422312,353146.37,403894.77,C1904885371,1761269.36,1710520.96,0,0
37,CASH_OUT,126900.58,C488442932,100204,0,C124033295,23727.08,150627.66,0,0
16,TRANSFER,1454099.16,C260292173,0,0,C650657798,7245724.1,8699823.26,0,0
88,TRANSFER,4022408.76,C743505070,4022408.76,0,C1234529860,0,0,1,0
40,CASH_OUT,174853.48,C1141288893,559,0,C1306321084,139976.37,314829.85,0,0
18,CASH_OUT,133381.15,C1668731576,7418,0,C173083805,107664.06,241045.21,0,0
13,CASH_OUT,533498.56,C1735295024,348080,0,C593478030,0,223859.83,0,0
16,PAYMENT,19002,C100688107,32393,13391,M77295618,0,0,0,0
9,PAYMENT,972.68,C1700337505,0,0,M709406022,0,0,0,0
